penalt;running time
816;9.9
658;9.924
1506;9.944
2063;9.966
652;9.987
900;10.008
812;10.03
1306;10.05
3040;10.072
918;10.094
1894;10.115
3725;10.136
1032;10.157
2136;10.178
2059;10.199
1719;10.221
1902;10.242
1152;10.263
380;10.285
1618;10.306
311;10.323
310;10.324
309;10.324
305;10.324
304;10.324
303;10.324
302;10.324
300;10.324
2102;10.332
2119;10.356
2828;10.382
1918;10.408
614;10.434
1922;10.46
1283;10.486
1622;10.509
2021;10.531
888;10.554
830;10.577
3730;10.599
2494;10.621
1077;10.643
1699;10.665
672;10.687
2070;10.716
2558;10.739
726;10.763
959;10.787
1825;10.81
2486;10.831
3774;10.852
5576;10.875
2548;10.896
3467;10.917
1958;10.938
3330;10.959
2322;10.98
1794;11.001
2565;11.024
481;11.045
2490;11.066
2814;11.087
3806;11.108
2050;11.129
2074;11.151
580;11.173
3189;11.194
2162;11.216
1764;11.237
872;11.257
1290;11.279
2687;11.299
1939;11.32
2158;11.342
2549;11.363
928;11.385
4101;11.406
1792;11.427
2321;11.45
2526;11.472
885;11.493
1739;11.514
2816;11.536
1441;11.557
1920;11.578
1196;11.599
1915;11.621
1057;11.642
1471;11.663
1565;11.684
2148;11.705
626;11.732
1518;11.752
1327;11.774
1630;11.795
712;11.817
880;11.839
1426;11.859
3800;11.881
1064;11.902
1032;11.923
2296;11.945
1206;11.966
1194;11.986
648;12.008
1039;12.029
2408;12.049
2673;12.072
297;12.075
1568;12.093
604;12.115
622;12.135
2723;12.156
4592;12.177
1084;12.199
577;12.221
3407;12.242
1654;12.262
2426;12.285
2380;12.306
1162;12.326
2502;12.348
896;12.371
2234;12.391
1685;12.412
2193;12.433
2573;12.454
3102;12.474
2994;12.496
1929;12.517
1958;12.539
726;12.56
1750;12.58
552;12.602
1100;12.623
1426;12.644
1002;12.665
2130;12.687
989;12.708
2926;12.729
690;12.75
2880;12.771
1924;12.794
2164;12.815
1536;12.837
795;12.859
462;12.88
2152;12.901
2078;12.922
594;12.944
540;12.968
609;12.989
2040;13.011
497;13.032
1161;13.054
1983;13.076
1753;13.097
2123;13.119
738;13.14
1062;13.162
464;13.184
608;13.206
2427;13.233
1514;13.255
690;13.276
727;13.298
1216;13.319
551;13.339
956;13.361
1529;13.382
2134;13.403
1407;13.425
1871;13.447
1426;13.468
485;13.489
1507;13.511
534;13.532
1514;13.553
1135;13.575
1460;13.596
588;13.617
1396;13.639
456;13.66
3918;13.682
3215;13.703
539;13.726
787;13.748
1803;13.77
769;13.791
993;13.812
1287;13.833
1749;13.854
808;13.877
1685;13.897
1863;13.919
750;13.94
1736;13.961
794;13.982
1511;14.003
1346;14.026
693;14.048
1678;14.069
1111;14.089
307;14.111
469;14.132
611;14.154
978;14.175
1366;14.197
1850;14.218
1709;14.239
732;14.259
945;14.281
1450;14.303
1717;14.324
1198;14.346
1348;14.367
1426;14.388
1559;14.409
990;14.43
1558;14.452
510;14.473
1216;14.494
1082;14.515
675;14.536
932;14.557
1220;14.579
671;14.6
608;14.622
789;14.643
1567;14.664
519;14.685
1424;14.706
843;14.728
916;14.75
705;14.773
3500;14.795
1423;14.815
580;14.837
636;14.858
552;14.88
1370;14.902
1086;14.923
638;14.944
1694;14.965
717;14.987
498;15.008
1089;15.03
591;15.051
2084;15.072
623;15.093
781;15.114
604;15.135
1406;15.156
1521;15.178
1567;15.2
2035;15.221
1476;15.243
571;15.264
1785;15.285
274;15.294
264;15.294
262;15.294
260;15.294
258;15.294
256;15.294
254;15.294
252;15.294
248;15.294
965;15.307
403;15.329
1897;15.35
705;15.372
718;15.393
1283;15.414
1567;15.436
1174;15.458
1114;15.479
1469;15.501
1190;15.521
1220;15.543
1452;15.564
696;15.585
711;15.606
3065;15.627
1084;15.648
1794;15.67
1815;15.691
820;15.712
1498;15.732
1768;15.754
1415;15.776
992;15.797
1225;15.818
1221;15.839
1602;15.86
1606;15.881
412;15.903
487;15.924
535;15.946
2409;15.967
639;15.988
2882;16.009
1958;16.031
729;16.052
1446;16.074
1302;16.095
1014;16.116
564;16.137
852;16.159
1665;16.18
1996;16.201
1497;16.222
556;16.243
1861;16.265
1335;16.288
1636;16.308
1558;16.331
556;16.351
940;16.374
3187;16.395
1464;16.416
1353;16.437
2408;16.46
1488;16.48
1548;16.502
2776;16.523
483;16.545
702;16.566
1550;16.587
2026;16.608
2527;16.63
3494;16.651
1703;16.673
1329;16.695
410;16.716
738;16.736
1494;16.759
2081;16.781
1846;16.802
2035;16.824
2822;16.846
626;16.866
2833;16.888
876;16.909
712;16.931
2147;16.952
744;16.974
1254;16.995
624;17.017
610;17.038
1362;17.058
2044;17.08
1314;17.101
1550;17.123
433;17.144
856;17.165
991;17.186
673;17.208
888;17.229
1468;17.25
1468;17.272
738;17.293
778;17.314
1458;17.335
1674;17.357
556;17.378
1468;17.399
1602;17.421
1378;17.442
1525;17.464
683;17.487
870;17.507
774;17.529
448;17.55
824;17.572
474;17.594
674;17.616
1489;17.637
1510;17.659
1935;17.681
1956;17.704
1585;17.726
508;17.748
781;17.768
470;17.79
682;17.811
1477;17.833
486;17.855
1060;17.877
728;17.899
737;17.92
866;17.94
470;17.962
343;17.984
644;18.005
774;18.026
1030;18.048
548;18.069
923;18.09
571;18.112
1060;18.133
798;18.155
665;18.176
1629;18.197
910;18.218
614;18.24
380;18.261
574;18.283
543;18.304
1699;18.326
1621;18.347
1592;18.368
658;18.39
726;18.411
1065;18.432
534;18.454
580;18.475
1698;18.497
456;18.518
386;18.539
620;18.561
556;18.582
502;18.603
734;18.625
652;18.647
892;18.668
550;18.688
1640;18.71
476;18.732
569;18.754
428;18.776
665;18.798
590;18.819
606;18.841
1657;18.862
1594;18.885
552;18.906
318;18.928
1621;18.949
1526;18.97
1488;18.991
730;19.013
508;19.035
1449;19.056
1489;19.077
460;19.098
700;19.119
412;19.14
463;19.162
1657;19.184
518;19.205
508;19.226
789;19.247
856;19.269
1744;19.29
1226;19.312
1976;19.334
339;19.356
607;19.377
956;19.399
509;19.42
687;19.44
850;19.462
786;19.484
450;19.506
1592;19.527
453;19.548
546;19.569
1036;19.591
562;19.614
654;19.635
508;19.656
516;19.678
460;19.699
440;19.72
994;19.741
973;19.763
883;19.784
874;19.806
670;19.829
1864;19.85
1563;19.872
810;19.893
508;19.915
1017;19.937
384;19.959
712;19.981
1624;20.002
1652;20.024
1708;20.045
612;20.066
1574;20.087
786;20.108
850;20.129
834;20.15
668;20.172
545;20.194
660;20.216
676;20.238
1516;20.26
535;20.281
986;20.302
410;20.323
886;20.344
706;20.366
664;20.388
690;20.409
705;20.431
450;20.452
844;20.474
931;20.495
787;20.517
2071;20.538
469;20.559
790;20.58
581;20.601
538;20.624
508;20.646
1041;20.668
752;20.689
800;20.711
488;20.732
514;20.753
568;20.775
637;20.796
1833;20.818
2510;20.839
1540;20.86
552;20.882
564;20.903
460;20.924
573;20.947
552;20.968
832;20.989
666;21.011
876;21.032
2338;21.054
331;21.075
1446;21.1
338;21.122
564;21.143
1563;21.163
1159;21.184
603;21.206
1592;21.227
640;21.249
511;21.271
582;21.292
387;21.313
558;21.341
432;21.363
404;21.385
472;21.407
504;21.428
582;21.451
539;21.472
943;21.494
633;21.515
832;21.537
560;21.558
493;21.579
418;21.6
451;21.622
899;21.643
583;21.666
580;21.688
654;21.71
820;21.731
595;21.753
594;21.774
939;21.795
470;21.818
518;21.84
1320;21.861
597;21.882
1777;21.904
808;21.925
531;21.947
518;21.967
422;21.99
466;22.012
673;22.033
926;22.054
508;22.076
422;22.098
702;22.119
648;22.141
471;22.161
614;22.182
413;22.204
639;22.226
589;22.248
438;22.27
556;22.292
630;22.313
480;22.335
548;22.356
636;22.378
1487;22.4
418;22.421
356;22.443
388;22.465
527;22.487
1377;22.507
626;22.529
1182;22.55
906;22.572
866;22.593
614;22.614
566;22.635
786;22.657
499;22.679
597;22.7
546;22.723
610;22.744
809;22.765
604;22.786
607;22.808
464;22.831
1910;22.852
1382;22.875
1436;22.896
591;22.917
1128;22.939
470;22.959
700;22.981
420;23.002
518;23.024
532;23.045
1584;23.066
632;23.087
814;23.11
862;23.131
814;23.152
704;23.174
1250;23.195
1149;23.216
550;23.237
379;23.258
594;23.279
457;23.301
881;23.323
566;23.345
518;23.366
600;23.388
578;23.409
490;23.43
456;23.453
540;23.479
500;23.5
484;23.521
572;23.543
516;23.564
648;23.586
508;23.608
1295;23.629
622;23.651
528;23.672
683;23.692
548;23.713
569;23.734
1176;23.759
892;23.781
633;23.802
546;23.823
728;23.844
1458;23.865
422;23.887
633;23.909
1602;23.93
616;23.951
551;23.972
655;23.994
452;24.015
852;24.037
556;24.058
1586;24.079
753;24.101
508;24.122
899;24.143
1252;24.165
775;24.187
404;24.208
1414;24.23
759;24.25
606;24.271
568;24.293
436;24.314
534;24.336
460;24.357
1512;24.378
528;24.399
614;24.42
815;24.441
1011;24.463
404;24.485
1582;24.506
1582;24.527
1496;24.548
575;24.569
548;24.59
442;24.612
691;24.633
444;24.655
470;24.676
694;24.697
693;24.718
682;24.739
1006;24.761
701;24.783
482;24.804
473;24.826
463;24.847
616;24.868
568;24.889
1074;24.911
614;24.932
1592;24.953
1592;24.974
1592;24.995
1592;25.016
1698;25.037
560;25.059
642;25.081
564;25.101
524;25.122
470;25.144
470;25.165
528;25.187
525;25.209
566;25.231
303;25.253
404;25.274
601;25.296
558;25.317
464;25.338
863;25.361
690;25.382
518;25.403
412;25.424
1534;25.446
1458;25.467
1516;25.489
1516;25.51
1516;25.532
1516;25.554
1516;25.575
1516;25.596
1516;25.617
1516;25.639
452;25.66
545;25.681
570;25.702
517;25.727
519;25.748
470;25.769
432;25.792
433;25.813
607;25.835
432;25.856
432;25.877
938;25.898
336;25.919
529;25.942
529;25.963
476;25.984
466;26.006
314;26.027
374;26.05
410;26.072
700;26.093
616;26.114
744;26.135
1016;26.157
1016;26.178
1016;26.2
1016;26.222
1016;26.242
1016;26.264
1016;26.285
1016;26.306
1016;26.326
1016;26.348
1016;26.37
978;26.391
978;26.413
738;26.434
556;26.457
520;26.478
681;26.5
460;26.522
466;26.543
948;26.564
732;26.586
530;26.607
472;26.628
518;26.651
518;26.672
528;26.694
435;26.715
445;26.735
595;26.758
374;26.78
583;26.802
487;26.823
374;26.845
510;26.867
374;26.888
386;26.909
413;26.931
307;26.953
522;26.974
528;26.995
482;27.016
388;27.037
502;27.057
748;27.079
878;27.101
444;27.123
461;27.144
624;27.165
515;27.186
593;27.208
584;27.228
532;27.25
556;27.272
508;27.293
432;27.314
519;27.335
940;27.356
790;27.378
556;27.4
571;27.421
508;27.442
384;27.463
824;27.483
518;27.505
529;27.527
300;27.55
376;27.576
378;27.597
452;27.619
338;27.64
338;27.663
414;27.685
392;27.706
388;27.728
494;27.749
707;27.773
473;27.794
480;27.816
616;27.838
567;27.86
558;27.882
394;27.903
396;27.925
696;27.947
394;27.969
480;27.991
480;28.012
470;28.033
434;28.055
518;28.076
518;28.098
518;28.12
437;28.142
434;28.163
432;28.184
604;28.206
508;28.227
391;28.248
912;28.27
527;28.292
556;28.313
518;28.335
552;28.356
500;28.377
508;28.398
412;28.42
452;28.441
452;28.463
700;28.484
700;28.505
700;28.527
700;28.548
571;28.57
554;28.591
432;28.613
518;28.634
1104;28.655
508;28.677
618;28.698
656;28.721
1080;28.742
604;28.764
432;28.786
432;28.807
432;28.828
433;28.848
662;28.87
470;28.892
448;28.913
552;28.934
557;28.956
448;28.978
566;28.998
568;29.02
600;29.041
470;29.063
544;29.085
420;29.106
504;29.128
859;29.149
817;29.171
580;29.193
787;29.214
986;29.235
718;29.257
511;29.278
432;29.3
480;29.321
532;29.342
537;29.364
509;29.385
614;29.406
433;29.427
528;29.449
528;29.47
528;29.491
537;29.513
404;29.535
585;29.556
633;29.577
620;29.599
730;29.621
1026;29.641
988;29.663
1311;29.684
655;29.706
1064;29.727
1083;29.75
481;29.77
819;29.793
834;29.815
484;29.836
600;29.856
456;29.877
686;29.9
456;29.921
552;29.943
472;29.964
466;29.985
466;30.007
466;30.029
514;30.05
476;30.071
476;30.092
600;30.115
528;30.136
528;30.157
528;30.179
528;30.2
528;30.221
576;30.242
576;30.263
576;30.284
394;30.305
433;30.327
564;30.347
487;30.369
882;30.39
496;30.411
374;30.433
764;30.454
529;30.475
556;30.497
356;30.518
671;30.539
397;30.56
458;30.581
578;30.602
490;30.624
481;30.646
415;30.671
398;30.692
403;30.713
545;30.736
500;30.756
474;30.779
798;30.8
604;30.822
604;30.843
604;30.864
619;30.885
604;30.907
604;30.93
665;30.95
700;30.972
633;30.992
528;31.013
528;31.034
528;31.054
528;31.076
528;31.099
528;31.119
528;31.14
528;31.162
508;31.183
508;31.203
604;31.225
604;31.246
604;31.267
566;31.289
432;31.309
433;31.33
432;31.351
528;31.373
528;31.394
432;31.415
432;31.436
434;31.457
432;31.478
443;31.499
480;31.521
480;31.542
485;31.562
384;31.584
385;31.606
480;31.627
480;31.65
480;31.67
480;31.693
480;31.714
480;31.736
480;31.757
509;31.778
509;31.8
480;31.823
480;31.844
528;31.865
528;31.887
480;31.908
481;31.929
449;31.95
433;31.971
492;31.992
452;32.014
432;32.035
432;32.055
480;32.078
405;32.099
518;32.121
451;32.142
451;32.164
451;32.184
451;32.205
451;32.227
452;32.249
470;32.27
422;32.291
394;32.311
442;32.332
442;32.353
470;32.375
394;32.396
426;32.417
612;32.439
525;32.459
444;32.481
442;32.503
518;32.523
518;32.545
480;32.566
404;32.587
442;32.608
442;32.63
422;32.651
378;32.673
380;32.696
429;32.717
437;32.738
518;32.761
518;32.783
518;32.804
518;32.826
559;32.847
643;32.869
772;32.89
689;32.911
470;32.933
508;32.954
460;32.977
460;32.998
450;33.019
412;33.04
452;33.061
479;33.082
479;33.104
572;33.125
508;33.146
546;33.167
612;33.188
520;33.209
499;33.23
518;33.252
566;33.273
566;33.294
566;33.315
930;33.337
866;33.358
897;33.378
770;33.399
696;33.421
706;33.442
706;33.463
706;33.483
706;33.504
706;33.525
706;33.547
706;33.568
706;33.59
706;33.611
706;33.632
706;33.654
720;33.675
720;33.697
706;33.719
706;33.74
706;33.761
706;33.782
755;33.804
724;33.825
412;33.847
509;33.868
522;33.889
470;33.91
628;33.931
777;33.952
522;33.974
514;33.996
374;34.018
432;34.039
432;34.059
470;34.08
470;34.102
472;34.124
470;34.145
470;34.166
470;34.187
508;34.208
470;34.229
471;34.25
509;34.271
508;34.292
509;34.313
508;34.335
508;34.356
508;34.376
508;34.398
508;34.419
509;34.44
508;34.462
508;34.482
470;34.504
470;34.525
470;34.546
546;34.567
521;34.589
470;34.61
480;34.631
443;34.652
482;34.674
374;34.694
470;34.716
432;34.736
491;34.758
490;34.779
480;34.8
480;34.821
480;34.842
480;34.864
480;34.886
480;34.907
480;34.927
466;34.948
466;34.97
468;34.991
478;35.013
456;35.034
440;35.055
476;35.078
476;35.099
648;35.121
528;35.142
528;35.163
528;35.185
528;35.206
528;35.228
566;35.25
566;35.271
470;35.293
470;35.314
470;35.335
470;35.355
432;35.377
518;35.398
432;35.419
432;35.441
468;35.462
466;35.483
466;35.504
466;35.525
468;35.546
466;35.568
466;35.59
466;35.611
466;35.632
466;35.653
466;35.675
466;35.696
466;35.718
476;35.742
476;35.763
476;35.785
476;35.807
476;35.828
478;35.849
476;35.871
476;35.892
479;35.912
478;35.935
476;35.956
478;35.976
476;35.998
525;36.02
477;36.041
466;36.062
470;36.083
466;36.105
476;36.126
476;36.148
476;36.169
476;36.19
480;36.211
478;36.232
476;36.253
476;36.275
476;36.296
476;36.317
476;36.338
476;36.361
476;36.382
476;36.403
476;36.424
476;36.445
476;36.467
476;36.488
476;36.509
476;36.531
476;36.553
476;36.573
476;36.594
476;36.616
476;36.637
476;36.658
507;36.679
514;36.702
468;36.723
466;36.743
466;36.764
480;36.785
491;36.806
438;36.828
438;36.849
438;36.871
479;36.893
466;36.914
514;36.935
466;36.957
515;36.979
544;37.0
556;37.022
490;37.044
490;37.066
490;37.087
492;37.108
490;37.13
490;37.151
490;37.173
490;37.195
480;37.217
480;37.238
480;37.259
480;37.282
480;37.303
480;37.325
482;37.346
480;37.367
480;37.389
482;37.41
480;37.432
482;37.453
480;37.473
480;37.495
522;37.516
510;37.538
406;37.56
508;37.581
508;37.601
473;37.622
473;37.643
546;37.664
508;37.685
508;37.707
514;37.728
508;37.749
508;37.771
488;37.793
509;37.814
536;37.835
556;37.857
433;37.878
480;37.9
438;37.921
470;37.942
432;37.963
470;37.986
434;38.007
470;38.028
514;38.05
480;38.072
490;38.093
480;38.114
710;38.135
710;38.158
710;38.179
710;38.201
710;38.222
710;38.243
710;38.265
710;38.286
710;38.308
710;38.328
710;38.35
710;38.372
710;38.392
710;38.414
710;38.436
710;38.457
710;38.478
710;38.5
710;38.521
710;38.542
710;38.563
710;38.585
710;38.606
710;38.627
710;38.648
710;38.67
710;38.691
710;38.712
710;38.734
710;38.756
710;38.779
710;38.801
710;38.822
710;38.843
710;38.864
710;38.886
710;38.907
710;38.93
710;38.951
710;38.973
710;38.994
710;39.015
710;39.037
710;39.058
710;39.08
710;39.102
710;39.123
710;39.144
710;39.166
710;39.187
710;39.208
710;39.231
710;39.252
710;39.272
710;39.294
710;39.316
710;39.337
710;39.358
710;39.38
710;39.401
710;39.422
710;39.444
710;39.466
710;39.487
710;39.509
710;39.53
710;39.551
710;39.573
710;39.593
710;39.616
710;39.637
710;39.658
710;39.68
710;39.701
710;39.722
710;39.743
710;39.765
710;39.787
710;39.809
710;39.831
710;39.852
710;39.874
710;39.895
710;39.917
710;39.939
710;39.96
710;39.981
710;40.002
710;40.024
710;40.045
710;40.068
710;40.09
710;40.111
710;40.133
710;40.154
710;40.174
710;40.195
710;40.218
710;40.239
710;40.261
710;40.283
710;40.304
710;40.326
710;40.347
710;40.368
710;40.39
710;40.411
710;40.432
710;40.453
710;40.473
710;40.494
710;40.517
710;40.537
710;40.559
710;40.579
710;40.601
710;40.622
710;40.644
710;40.665
710;40.688
710;40.708
710;40.73
710;40.75
710;40.771
710;40.794
710;40.815
710;40.836
710;40.857
710;40.878
710;40.898
710;40.92
710;40.942
710;40.964
710;40.985
710;41.006
710;41.026
710;41.048
710;41.07
710;41.093
710;41.115
710;41.136
710;41.157
710;41.178
710;41.199
710;41.22
710;41.242
710;41.264
710;41.288
710;41.309
710;41.33
710;41.351
710;41.373
710;41.393
710;41.416
710;41.437
710;41.458
710;41.479
710;41.5
710;41.523
710;41.543
710;41.565
710;41.586
710;41.609
710;41.63
710;41.651
710;41.673
710;41.694
710;41.716
710;41.737
710;41.758
710;41.78
710;41.802
710;41.823
710;41.845
710;41.866
710;41.887
710;41.908
710;41.929
710;41.951
710;41.972
710;41.994
710;42.015
710;42.038
710;42.058
710;42.079
710;42.1
710;42.123
710;42.144
710;42.165
710;42.186
710;42.208
710;42.23
710;42.251
710;42.272
710;42.294
710;42.315
710;42.336
710;42.357
710;42.379
710;42.401
710;42.423
710;42.444
710;42.465
710;42.486
710;42.506
710;42.528
710;42.55
710;42.572
710;42.592
710;42.615
710;42.636
710;42.657
710;42.678
710;42.7
710;42.72
710;42.741
710;42.763
710;42.783
710;42.804
710;42.826
710;42.848
710;42.869
710;42.891
710;42.912
710;42.934
710;42.956
710;42.978
710;42.999
710;43.021
710;43.042
710;43.063
710;43.084
710;43.106
710;43.128
710;43.149
710;43.171
710;43.193
710;43.214
710;43.235
710;43.256
710;43.278
710;43.299
710;43.321
710;43.342
710;43.364
710;43.385
710;43.406
710;43.427
710;43.448
710;43.469
710;43.491
710;43.512
710;43.533
710;43.555
710;43.577
710;43.598
710;43.619
710;43.64
710;43.661
710;43.683
710;43.704
710;43.726
710;43.747
710;43.769
710;43.79
710;43.812
710;43.833
710;43.854
710;43.877
710;43.898
710;43.918
710;43.94
710;43.961
710;43.982
710;44.003
710;44.025
710;44.046
710;44.067
710;44.088
710;44.11
710;44.132
710;44.153
710;44.174
710;44.196
710;44.217
710;44.238
710;44.259
710;44.28
710;44.304
710;44.325
710;44.346
710;44.367
710;44.389
710;44.409
710;44.431
710;44.452
710;44.474
710;44.495
710;44.516
710;44.537
710;44.559
710;44.58
710;44.601
710;44.622
710;44.643
710;44.664
710;44.685
710;44.706
710;44.728
710;44.75
710;44.772
710;44.793
710;44.814
710;44.835
710;44.857
710;44.878
710;44.901
710;44.922
710;44.943
710;44.964
710;44.985
710;45.006
710;45.028
710;45.049
710;45.07
710;45.091
710;45.112
710;45.135
710;45.157
710;45.179
710;45.199
710;45.22
710;45.241
710;45.263
710;45.284
710;45.305
710;45.327
710;45.348
710;45.371
710;45.392
710;45.413
710;45.434
710;45.455
710;45.477
710;45.498
710;45.52
710;45.541
710;45.562
710;45.583
710;45.604
710;45.625
710;45.648
710;45.668
710;45.69
710;45.711
710;45.732
710;45.753
710;45.776
710;45.797
710;45.818
710;45.839
710;45.86
710;45.881
710;45.902
710;45.923
710;45.945
710;45.966
710;45.988
710;46.009
710;46.031
710;46.052
710;46.074
710;46.094
710;46.116
710;46.137
710;46.158
710;46.18
710;46.202
710;46.223
710;46.244
710;46.266
710;46.287
710;46.308
710;46.329
710;46.351
710;46.372
710;46.394
710;46.416
710;46.437
710;46.458
710;46.48
710;46.502
710;46.523
710;46.544
710;46.565
710;46.586
710;46.607
710;46.628
710;46.651
710;46.671
710;46.693
710;46.714
710;46.735
710;46.757
710;46.778
710;46.8
710;46.822
710;46.842
710;46.864
710;46.886
